ResponseID,list,msg,typos,gram_err,friends,similar,consci,less intell,intell,sophis,friendly,considerate,housemate,likeable,trust,flowed,education,age,reads,Ecommunication,Grammar,Bothered,Noticed,Extraver,Agree,Consci,Neur,Open,Scale
R_8f9QmDVGcQFsBq5,3,Taylor,0,4,6,6,6,6,2,6,6,6,6,6,6,6,4,23,2,4.75,6,3,1,3.125,3,3.222222222,3.125,3.2,5.636363636
R_8raPMfj93cVfKv3,3,Adrian,0,0,5,4,5,4,4,3,5,5,5,5,5,5,2,20,4,1.25,7,4,1,2.75,2.111111111,4,1.875,4.2,4.636363636
R_8raPMfj93cVfKv3,3,Alex,0,0,2,1,1,5,3,3,2,2,2,2,2,2,2,20,4,1.25,7,4,1,2.75,2.111111111,4,1.875,4.2,2
R_8raPMfj93cVfKv3,3,Blair,2,0,1,1,1,6,2,1,4,1,1,1,1,1,2,20,4,1.25,7,4,1,2.75,2.111111111,4,1.875,4.2,1.363636364
R_8raPMfj93cVfKv3,3,C.J.,2,0,1,1,1,6,2,1,1,1,1,1,1,2,2,20,4,1.25,7,4,1,2.75,2.111111111,4,1.875,4.2,1.181818182
R_8raPMfj93cVfKv3,3,Cameron,3,0,4,3,3,5,3,3,5,5,5,5,4,3,2,20,4,1.25,7,4,1,2.75,2.111111111,4,1.875,4.2,3.909090909
R_8raPMfj93cVfKv3,3,Chris,0,3,3,1,1,5,3,2,4,4,3,3,3,2,2,20,4,1.25,7,4,1,2.75,2.111111111,4,1.875,4.2,2.636363636
R_8raPMfj93cVfKv3,3,Jamie,0,3,4,3,1,6,2,1,5,2,2,4,4,4,2,20,4,1.25,7,4,1,2.75,2.111111111,4,1.875,4.2,2.909090909
R_8raPMfj93cVfKv3,3,Jessie,2,0,5,3,3,5,3,3,5,5,5,4,4,3,2,20,4,1.25,7,4,1,2.75,2.111111111,4,1.875,4.2,3.909090909
R_8raPMfj93cVfKv3,3,Jordan,0,3,3,2,1,5,3,1,4,3,4,3,4,3,2,20,4,1.25,7,4,1,2.75,2.111111111,4,1.875,4.2,2.818181818
R_8raPMfj93cVfKv3,3,Pat,0,0,3,3,3,4,4,3,4,4,3,4,4,4,2,20,4,1.25,7,4,1,2.75,2.111111111,4,1.875,4.2,3.545454545
R_8raPMfj93cVfKv3,3,Sam,0,0,1,1,1,5,3,2,3,3,2,3,3,3,2,20,4,1.25,7,4,1,2.75,2.111111111,4,1.875,4.2,2.272727273
R_8raPMfj93cVfKv3,3,Taylor,0,4,3,2,1,5,3,2,4,4,4,3,3,1,2,20,4,1.25,7,4,1,2.75,2.111111111,4,1.875,4.2,2.727272727
R_8wPCqlGzBUWv2f3,2,Adrian,3,0,4,5,3,6,2,2,6,6,5,6,5,3,5,44,7,1,5,4,1,1,3.333333333,4.777777778,3.875,3.2,4.272727273
R_8wPCqlGzBUWv2f3,2,Alex,3,0,2,1,2,6,2,1,3,2,2,2,3,2,5,44,7,1,5,4,1,1,3.333333333,4.777777778,3.875,3.2,2
R_8wPCqlGzBUWv2f3,2,Blair,0,3,1,1,1,7,1,1,5,2,1,3,1,1,5,44,7,1,5,4,1,1,3.333333333,4.777777778,3.875,3.2,1.636363636
R_8wPCqlGzBUWv2f3,2,C.J.,0,4,2,1,2,6,2,1,4,1,1,3,2,2,5,44,7,1,5,4,1,1,3.333333333,4.777777778,3.875,3.2,1.909090909
R_8wPCqlGzBUWv2f3,2,Cameron,0,2,4,6,6,3,5,3,5,6,6,5,6,3,5,44,7,1,5,4,1,1,3.333333333,4.777777778,3.875,3.2,5
R_8wPCqlGzBUWv2f3,2,Chris,0,0,2,1,1,7,1,1,4,2,2,3,2,4,5,44,7,1,5,4,1,1,3.333333333,4.777777778,3.875,3.2,2.090909091
R_8wPCqlGzBUWv2f3,2,Jamie,0,0,4,3,5,3,5,2,6,5,4,5,5,6,5,44,7,1,5,4,1,1,3.333333333,4.777777778,3.875,3.2,4.545454545
R_8wPCqlGzBUWv2f3,2,Jessie,0,3,3,2,3,6,2,1,5,3,3,4,4,3,5,44,7,1,5,4,1,1,3.333333333,4.777777778,3.875,3.2,3
R_8wPCqlGzBUWv2f3,2,Jordan,0,0,3,3,3,5,3,3,4,3,3,3,4,5,5,44,7,1,5,4,1,1,3.333333333,4.777777778,3.875,3.2,3.363636364
R_8wPCqlGzBUWv2f3,2,Pat,2,0,2,1,4,6,2,2,5,4,3,4,3,3,5,44,7,1,5,4,1,1,3.333333333,4.777777778,3.875,3.2,3
R_8wPCqlGzBUWv2f3,2,Sam,2,0,3,3,5,5,3,1,6,5,5,5,4,2,5,44,7,1,5,4,1,1,3.333333333,4.777777778,3.875,3.2,3.818181818
R_8wPCqlGzBUWv2f3,2,Taylor,0,0,6,6,6,2,6,3,5,6,6,5,6,6,5,44,7,1,5,4,1,1,3.333333333,4.777777778,3.875,3.2,5.545454545
R_8wsBus4Yy27LW3X,1,Adrian,0,2,3,1,4,5,3,3,5,5,4,5,4,5,4,33,6,2,7,4,1,4.875,4.333333333,5,1.75,5,3.818181818
R_8wsBus4Yy27LW3X,1,Alex,0,3,4,2,4,4,4,4,5,4,4,4,4,5,4,33,6,2,7,4,1,4.875,4.333333333,5,1.75,5,4
R_8wsBus4Yy27LW3X,1,Blair,0,0,1,1,3,5,3,3,4,3,3,3,3,4,4,33,6,2,7,4,1,4.875,4.333333333,5,1.75,5,2.818181818
R_8wsBus4Yy27LW3X,1,C.J.,0,0,3,3,3,3,5,3,5,3,1,4,3,4,4,33,6,2,7,4,1,4.875,4.333333333,5,1.75,5,3.363636364
R_8wsBus4Yy27LW3X,1,Cameron,0,0,5,3,5,5,3,3,5,5,5,4,4,4,4,33,6,2,7,4,1,4.875,4.333333333,5,1.75,5,4.181818182
R_8wsBus4Yy27LW3X,1,Chris,2,0,3,2,3,5,3,3,4,4,4,3,3,3,4,33,6,2,7,4,1,4.875,4.333333333,5,1.75,5,3.181818182
R_8wsBus4Yy27LW3X,1,Jamie,2,0,4,3,3,6,2,1,5,5,4,4,4,2,4,33,6,2,7,4,1,4.875,4.333333333,5,1.75,5,3.363636364
R_8wsBus4Yy27LW3X,1,Jessie,0,0,5,3,5,4,4,4,5,5,5,5,5,5,4,33,6,2,7,4,1,4.875,4.333333333,5,1.75,5,4.636363636
R_8wsBus4Yy27LW3X,1,Jordan,3,0,5,6,5,2,6,5,5,5,5,5,5,4,4,33,6,2,7,4,1,4.875,4.333333333,5,1.75,5,5.090909091
R_8wsBus4Yy27LW3X,1,Pat,0,2,5,4,5,4,4,4,5,4,5,5,5,5,4,33,6,2,7,4,1,4.875,4.333333333,5,1.75,5,4.636363636
R_8wsBus4Yy27LW3X,1,Sam,1,4,4,2,4,4,4,4,5,5,4,4,4,4,4,33,6,2,7,4,1,4.875,4.333333333,5,1.75,5,4
R_8wsBus4Yy27LW3X,1,Taylor,4,0,7,7,7,1,7,6,7,7,7,7,7,5,4,33,6,2,7,4,1,4.875,4.333333333,5,1.75,5,6.727272727
R_9KvpRVG1B0tvzF3,2,Adrian,3,0,5,3,6,4,4,4,5,6,4,5,4,5,2,32,4,2.5,4,1,1,2,3.333333333,3.111111111,2,4.4,4.636363636
R_9KvpRVG1B0tvzF3,2,Alex,3,0,3,3,3,4,4,4,5,4,4,4,4,4,2,32,4,2.5,4,1,1,2,3.333333333,3.111111111,2,4.4,3.818181818
R_9KvpRVG1B0tvzF3,2,Blair,0,3,5,5,5,4,4,4,5,4,4,5,4,5,2,32,4,2.5,4,1,1,2,3.333333333,3.111111111,2,4.4,4.545454545
R_9KvpRVG1B0tvzF3,2,C.J.,0,4,2,2,1,4,4,4,4,1,4,4,4,6,2,32,4,2.5,4,1,1,2,3.333333333,3.111111111,2,4.4,3.272727273
R_9KvpRVG1B0tvzF3,2,Cameron,0,2,6,6,5,4,4,4,5,6,4,5,4,6,2,32,4,2.5,4,1,1,2,3.333333333,3.111111111,2,4.4,5
R_9KvpRVG1B0tvzF3,2,Chris,0,0,4,3,4,4,4,4,5,5,4,4,4,4,2,32,4,2.5,4,1,1,2,3.333333333,3.111111111,2,4.4,4.090909091
R_9KvpRVG1B0tvzF3,2,Jamie,0,0,4,4,6,4,4,4,5,6,4,5,4,4,2,32,4,2.5,4,1,1,2,3.333333333,3.111111111,2,4.4,4.545454545
R_9KvpRVG1B0tvzF3,2,Jessie,0,3,4,4,4,4,4,4,5,4,4,4,6,6,2,32,4,2.5,4,1,1,2,3.333333333,3.111111111,2,4.4,4.454545455
R_9KvpRVG1B0tvzF3,2,Jordan,0,0,4,5,3,4,4,4,5,4,4,5,4,5,2,32,4,2.5,4,1,1,2,3.333333333,3.111111111,2,4.4,4.272727273
R_9KvpRVG1B0tvzF3,2,Pat,2,0,4,4,4,3,5,4,6,4,4,5,4,3,2,32,4,2.5,4,1,1,2,3.333333333,3.111111111,2,4.4,4.272727273
R_9KvpRVG1B0tvzF3,2,Sam,2,0,4,5,4,3,5,4,5,4,4,5,4,6,2,32,4,2.5,4,1,1,2,3.333333333,3.111111111,2,4.4,4.545454545
R_9KvpRVG1B0tvzF3,2,Taylor,0,0,4,2,2,4,4,4,3,3,4,4,4,6,2,32,4,2.5,4,1,1,2,3.333333333,3.111111111,2,4.4,3.636363636
R_9p4daIZVjnaBRCR,1,Adrian,0,2,6,5,6,2,6,6,6,6,7,5,6,5,2,28,5,6.5,7,2,1,4,3.888888889,3.888888889,1.75,3.5,5.818181818
R_9p4daIZVjnaBRCR,1,Alex,0,3,4,5,5,6,2,3,5,5,5,5,5,6,2,28,5,6.5,7,2,1,4,3.888888889,3.888888889,1.75,3.5,4.545454545
R_9p4daIZVjnaBRCR,1,Blair,0,0,4,4,5,6,2,3,5,4,4,5,4,4,2,28,5,6.5,7,2,1,4,3.888888889,3.888888889,1.75,3.5,4
R_9p4daIZVjnaBRCR,1,C.J.,0,0,3,3,5,6,2,3,5,3,2,5,5,4,2,28,5,6.5,7,2,1,4,3.888888889,3.888888889,1.75,3.5,3.636363636
R_9p4daIZVjnaBRCR,1,Cameron,0,0,5,5,6,2,6,5,6,7,6,5,6,6,2,28,5,6.5,7,2,1,4,3.888888889,3.888888889,1.75,3.5,5.727272727
R_9p4daIZVjnaBRCR,1,Chris,2,0,4,4,5,5,3,3,4,5,4,5,4,5,2,28,5,6.5,7,2,1,4,3.888888889,3.888888889,1.75,3.5,4.181818182
R_9p4daIZVjnaBRCR,1,Jamie,2,0,5,5,6,3,5,4,5,5,6,5,5,5,2,28,5,6.5,7,2,1,4,3.888888889,3.888888889,1.75,3.5,5.090909091
R_9p4daIZVjnaBRCR,1,Jessie,0,0,6,6,6,2,6,5,6,6,7,6,6,7,2,28,5,6.5,7,2,1,4,3.888888889,3.888888889,1.75,3.5,6.090909091
R_9p4daIZVjnaBRCR,1,Jordan,3,0,6,6,5,1,7,5,6,6,6,6,5,6,2,28,5,6.5,7,2,1,4,3.888888889,3.888888889,1.75,3.5,5.818181818
R_9p4daIZVjnaBRCR,1,Pat,0,2,5,5,5,3,5,3,5,5,5,5,5,6,2,28,5,6.5,7,2,1,4,3.888888889,3.888888889,1.75,3.5,4.909090909
R_9p4daIZVjnaBRCR,1,Sam,1,4,6,6,5,3,5,4,6,5,6,6,6,5,2,28,5,6.5,7,2,1,4,3.888888889,3.888888889,1.75,3.5,5.454545455
R_9p4daIZVjnaBRCR,1,Taylor,4,0,6,5,7,2,6,6,5,6,6,6,6,5,2,28,5,6.5,7,2,1,4,3.888888889,3.888888889,1.75,3.5,5.818181818
R_9QNU7hymi5Nz20R,3,Adrian,0,0,6,1,5,4,4,4,5,5,4,5,4,4,4,30,5,3.75,5,1,1,4.125,4.222222222,4.666666667,1.125,2.8,4.272727273
R_9QNU7hymi5Nz20R,3,Alex,0,0,6,2,4,4,4,4,5,5,4,7,4,4,4,30,5,3.75,5,1,1,4.125,4.222222222,4.666666667,1.125,2.8,4.454545455
R_9QNU7hymi5Nz20R,3,Blair,2,0,6,4,4,4,4,4,5,5,4,5,4,4,4,30,5,3.75,5,1,1,4.125,4.222222222,4.666666667,1.125,2.8,4.454545455
R_9QNU7hymi5Nz20R,3,C.J.,2,0,6,6,3,2,6,2,6,3,4,6,5,5,4,30,5,3.75,5,1,1,4.125,4.222222222,4.666666667,1.125,2.8,4.727272727
R_9QNU7hymi5Nz20R,3,Cameron,3,0,6,4,4,4,4,4,5,5,4,5,4,3,4,30,5,3.75,5,1,1,4.125,4.222222222,4.666666667,1.125,2.8,4.363636364
R_9QNU7hymi5Nz20R,3,Chris,0,3,6,4,4,4,4,4,5,5,4,5,4,2,4,30,5,3.75,5,1,1,4.125,4.222222222,4.666666667,1.125,2.8,4.272727273
R_9QNU7hymi5Nz20R,3,Jamie,0,3,6,6,6,4,4,4,6,6,4,5,4,5,4,30,5,3.75,5,1,1,4.125,4.222222222,4.666666667,1.125,2.8,5.090909091
R_9QNU7hymi5Nz20R,3,Jessie,2,0,6,4,5,4,4,4,5,5,4,5,4,5,4,30,5,3.75,5,1,1,4.125,4.222222222,4.666666667,1.125,2.8,4.636363636
R_9QNU7hymi5Nz20R,3,Jordan,0,3,6,1,5,4,4,4,5,5,4,5,4,5,4,30,5,3.75,5,1,1,4.125,4.222222222,4.666666667,1.125,2.8,4.363636364
R_9QNU7hymi5Nz20R,3,Pat,0,0,6,2,4,4,4,3,5,5,4,5,4,5,4,30,5,3.75,5,1,1,4.125,4.222222222,4.666666667,1.125,2.8,4.272727273
R_9QNU7hymi5Nz20R,3,Sam,0,0,6,6,6,4,4,4,6,6,4,5,4,5,4,30,5,3.75,5,1,1,4.125,4.222222222,4.666666667,1.125,2.8,5.090909091
R_9QNU7hymi5Nz20R,3,Taylor,0,4,6,5,5,3,5,4,6,5,4,5,4,3,4,30,5,3.75,5,1,1,4.125,4.222222222,4.666666667,1.125,2.8,4.727272727
R_9SN7OszaGq9P2sd,2,Adrian,3,0,5,2,3,5,3,2,6,6,6,6,6,2,4,31,6,5.5,6,3,1,1.875,4.222222222,4.333333333,2.5,3.3,4.272727273
R_9SN7OszaGq9P2sd,2,Alex,3,0,2,1,2,6,2,1,4,2,1,3,2,2,4,31,6,5.5,6,3,1,1.875,4.222222222,4.333333333,2.5,3.3,2
R_9SN7OszaGq9P2sd,2,Blair,0,3,3,1,2,6,2,1,7,2,2,5,3,1,4,31,6,5.5,6,3,1,1.875,4.222222222,4.333333333,2.5,3.3,2.636363636
R_9SN7OszaGq9P2sd,2,C.J.,0,4,5,1,2,5,3,1,6,3,3,5,4,3,4,31,6,5.5,6,3,1,1.875,4.222222222,4.333333333,2.5,3.3,3.272727273
R_9SN7OszaGq9P2sd,2,Cameron,0,2,6,6,6,2,6,4,6,6,7,6,6,7,4,31,6,5.5,6,3,1,1.875,4.222222222,4.333333333,2.5,3.3,6
R_9SN7OszaGq9P2sd,2,Chris,0,0,4,2,4,4,4,3,5,4,3,5,4,2,4,31,6,5.5,6,3,1,1.875,4.222222222,4.333333333,2.5,3.3,3.636363636
R_9SN7OszaGq9P2sd,2,Jamie,0,0,5,5,6,2,6,5,5,5,4,6,7,7,4,31,6,5.5,6,3,1,1.875,4.222222222,4.333333333,2.5,3.3,5.545454545
R_9SN7OszaGq9P2sd,2,Jessie,0,3,6,5,5,1,7,6,6,6,6,6,6,6,4,31,6,5.5,6,3,1,1.875,4.222222222,4.333333333,2.5,3.3,5.909090909
R_9SN7OszaGq9P2sd,2,Jordan,0,0,6,3,6,2,6,5,6,6,5,6,6,6,4,31,6,5.5,6,3,1,1.875,4.222222222,4.333333333,2.5,3.3,5.545454545
R_9SN7OszaGq9P2sd,2,Pat,2,0,2,2,4,5,3,1,5,4,2,4,4,2,4,31,6,5.5,6,3,1,1.875,4.222222222,4.333333333,2.5,3.3,3
R_9SN7OszaGq9P2sd,2,Sam,2,0,5,2,6,6,2,1,6,6,5,6,6,5,4,31,6,5.5,6,3,1,1.875,4.222222222,4.333333333,2.5,3.3,4.545454545
R_9SN7OszaGq9P2sd,2,Taylor,0,0,6,6,6,1,7,4,6,6,6,6,6,6,4,31,6,5.5,6,3,1,1.875,4.222222222,4.333333333,2.5,3.3,5.909090909
R_9XBm7tc9w8RjkDr,2,Adrian,3,0,6,3,6,3,5,2,6,6,6,6,4,4,4,24,7,5.5,6,2,1,3.75,3.222222222,4,2.25,3.5,4.909090909
R_9XBm7tc9w8RjkDr,2,Alex,3,0,5,4,4,5,3,2,7,7,5,7,5,3,4,24,7,5.5,6,2,1,3.75,3.222222222,4,2.25,3.5,4.727272727
R_9XBm7tc9w8RjkDr,2,Blair,0,3,5,5,3,4,4,2,7,5,4,7,4,5,4,24,7,5.5,6,2,1,3.75,3.222222222,4,2.25,3.5,4.636363636
R_9XBm7tc9w8RjkDr,2,C.J.,0,4,5,4,4,4,4,4,5,3,4,5,4,7,4,24,7,5.5,6,2,1,3.75,3.222222222,4,2.25,3.5,4.454545455
R_9XBm7tc9w8RjkDr,2,Cameron,0,2,6,6,6,2,6,2,6,6,6,6,6,6,4,24,7,5.5,6,2,1,3.75,3.222222222,4,2.25,3.5,5.636363636
R_9XBm7tc9w8RjkDr,2,Chris,0,0,4,2,4,4,4,2,4,4,4,4,4,2,4,24,7,5.5,6,2,1,3.75,3.222222222,4,2.25,3.5,3.454545455
R_9XBm7tc9w8RjkDr,2,Jamie,0,0,6,6,6,2,6,2,6,6,6,6,6,6,4,24,7,5.5,6,2,1,3.75,3.222222222,4,2.25,3.5,5.636363636
R_9XBm7tc9w8RjkDr,2,Jessie,0,3,6,2,6,2,6,2,6,6,6,6,6,6,4,24,7,5.5,6,2,1,3.75,3.222222222,4,2.25,3.5,5.272727273
R_9XBm7tc9w8RjkDr,2,Jordan,0,0,4,2,4,3,5,2,4,4,2,4,3,3,4,24,7,5.5,6,2,1,3.75,3.222222222,4,2.25,3.5,3.363636364
R_9XBm7tc9w8RjkDr,2,Pat,2,0,6,6,6,2,6,2,6,6,6,6,6,6,4,24,7,5.5,6,2,1,3.75,3.222222222,4,2.25,3.5,5.636363636
R_9XBm7tc9w8RjkDr,2,Sam,2,0,6,5,5,4,4,2,7,7,7,7,7,5,4,24,7,5.5,6,2,1,3.75,3.222222222,4,2.25,3.5,5.636363636
R_9XBm7tc9w8RjkDr,2,Taylor,0,0,6,4,6,2,6,2,6,6,6,6,6,6,4,24,7,5.5,6,2,1,3.75,3.222222222,4,2.25,3.5,5.454545455
R_9YoPN4YoOmzFWDj,3,Adrian,0,0,4,3,3,3,5,4,4,5,6,5,5,4,1,25,5,2.75,5,,2,3.125,3,2.777777778,2.625,3,4.363636364
R_9YoPN4YoOmzFWDj,3,Alex,0,0,3,3,4,5,3,5,6,6,5,5,3,3,1,25,5,2.75,5,,2,3.125,3,2.777777778,2.625,3,4.181818182
R_9YoPN4YoOmzFWDj,3,Blair,2,0,4,4,3,2,6,2,2,3,3,4,4,3,1,25,5,2.75,5,,2,3.125,3,2.777777778,2.625,3,3.454545455
R_9YoPN4YoOmzFWDj,3,C.J.,2,0,4,3,4,4,4,5,5,6,6,5,4,3,1,25,5,2.75,5,,2,3.125,3,2.777777778,2.625,3,4.454545455
R_9YoPN4YoOmzFWDj,3,Cameron,3,0,3,3,2,4,4,4,5,6,6,5,4,4,1,25,5,2.75,5,,2,3.125,3,2.777777778,2.625,3,4.181818182
R_9YoPN4YoOmzFWDj,3,Chris,0,3,5,4,4,3,5,3,4,2,2,2,1,2,1,25,5,2.75,5,,2,3.125,3,2.777777778,2.625,3,3.090909091
R_9YoPN4YoOmzFWDj,3,Jamie,0,3,4,4,3,4,4,5,5,6,5,2,3,4,1,25,5,2.75,5,,2,3.125,3,2.777777778,2.625,3,4.090909091
R_9YoPN4YoOmzFWDj,3,Jessie,2,0,3,3,2,4,4,5,6,6,5,3,2,2,1,25,5,2.75,5,,2,3.125,3,2.777777778,2.625,3,3.727272727
R_9YoPN4YoOmzFWDj,3,Jordan,0,3,3,4,4,5,3,4,4,3,5,5,5,4,1,25,5,2.75,5,,2,3.125,3,2.777777778,2.625,3,4
R_9YoPN4YoOmzFWDj,3,Pat,0,0,5,5,5,4,4,5,5,4,4,3,3,4,1,25,5,2.75,5,,2,3.125,3,2.777777778,2.625,3,4.272727273
R_9YoPN4YoOmzFWDj,3,Sam,0,0,5,6,4,6,2,4,3,2,2,3,3,3,1,25,5,2.75,5,,2,3.125,3,2.777777778,2.625,3,3.363636364
R_9YoPN4YoOmzFWDj,3,Taylor,0,4,4,2,3,2,6,3,5,4,2,4,4,4,1,25,5,2.75,5,,2,3.125,3,2.777777778,2.625,3,3.727272727
R_9zcbLGHkXR8eqPz,1,Adrian,0,2,6,6,5,2,6,3,6,6,6,6,6,6,2,37,6,4.5,6,2,1,3.125,3.555555556,4.888888889,2.25,3.9,5.636363636
R_9zcbLGHkXR8eqPz,1,Alex,0,3,3,3,4,4,4,4,5,4,4,4,4,2,2,37,6,4.5,6,2,1,3.125,3.555555556,4.888888889,2.25,3.9,3.727272727
R_9zcbLGHkXR8eqPz,1,Blair,0,0,5,5,5,2,6,3,6,6,6,6,5,5,2,37,6,4.5,6,2,1,3.125,3.555555556,4.888888889,2.25,3.9,5.272727273
R_9zcbLGHkXR8eqPz,1,C.J.,0,0,6,5,5,2,6,3,6,6,6,6,6,6,2,37,6,4.5,6,2,1,3.125,3.555555556,4.888888889,2.25,3.9,5.545454545
R_9zcbLGHkXR8eqPz,1,Cameron,0,0,5,3,6,3,5,6,5,5,6,5,5,6,2,37,6,4.5,6,2,1,3.125,3.555555556,4.888888889,2.25,3.9,5.181818182
R_9zcbLGHkXR8eqPz,1,Chris,2,0,5,3,5,1,7,2,6,6,6,6,6,6,2,37,6,4.5,6,2,1,3.125,3.555555556,4.888888889,2.25,3.9,5.272727273
R_9zcbLGHkXR8eqPz,1,Jamie,2,0,2,2,3,5,3,2,5,3,2,5,5,2,2,37,6,4.5,6,2,1,3.125,3.555555556,4.888888889,2.25,3.9,3.090909091
R_9zcbLGHkXR8eqPz,1,Jessie,0,0,5,3,5,5,3,5,6,6,6,6,6,6,2,37,6,4.5,6,2,1,3.125,3.555555556,4.888888889,2.25,3.9,5.181818182
R_9zcbLGHkXR8eqPz,1,Jordan,3,0,3,3,4,6,2,2,6,6,4,5,5,2,2,37,6,4.5,6,2,1,3.125,3.555555556,4.888888889,2.25,3.9,3.818181818
R_9zcbLGHkXR8eqPz,1,Pat,0,2,2,2,5,5,3,2,5,5,5,6,6,6,2,37,6,4.5,6,2,1,3.125,3.555555556,4.888888889,2.25,3.9,4.272727273
R_9zcbLGHkXR8eqPz,1,Sam,1,4,5,6,6,3,5,5,6,6,6,6,6,6,2,37,6,4.5,6,2,1,3.125,3.555555556,4.888888889,2.25,3.9,5.727272727
R_9zcbLGHkXR8eqPz,1,Taylor,4,0,6,5,6,2,6,3,6,6,6,6,6,6,2,37,6,4.5,6,2,1,3.125,3.555555556,4.888888889,2.25,3.9,5.636363636
R_a2Z9WYBSXfcDON7,3,Adrian,0,0,6,5,5,4,4,4,5,5,6,6,6,6,2,62,6,2.75,6,,,3.625,4,4.666666667,2,3.9,5.272727273
R_a2Z9WYBSXfcDON7,3,Alex,0,0,3,3,3,4,4,3,6,4,3,3,4,5,2,62,6,2.75,6,,,3.625,4,4.666666667,2,3.9,3.727272727
R_a2Z9WYBSXfcDON7,3,Blair,2,0,4,4,5,4,4,3,6,4,3,4,4,5,2,62,6,2.75,6,,,3.625,4,4.666666667,2,3.9,4.181818182
R_a2Z9WYBSXfcDON7,3,C.J.,2,0,5,4,4,4,4,3,6,3,3,4,4,5,2,62,6,2.75,6,,,3.625,4,4.666666667,2,3.9,4.090909091
R_a2Z9WYBSXfcDON7,3,Cameron,3,0,6,5,5,4,4,4,5,5,5,5,5,5,2,62,6,2.75,6,,,3.625,4,4.666666667,2,3.9,4.909090909
R_a2Z9WYBSXfcDON7,3,Chris,0,3,3,2,3,5,3,2,6,6,3,4,6,3,2,62,6,2.75,6,,,3.625,4,4.666666667,2,3.9,3.727272727
R_a2Z9WYBSXfcDON7,3,Jamie,0,3,5,5,5,4,4,4,5,5,5,5,5,5,2,62,6,2.75,6,,,3.625,4,4.666666667,2,3.9,4.818181818
R_a2Z9WYBSXfcDON7,3,Jessie,2,0,4,2,6,3,5,5,5,4,2,4,6,6,2,62,6,2.75,6,,,3.625,4,4.666666667,2,3.9,4.454545455
R_a2Z9WYBSXfcDON7,3,Jordan,0,3,3,2,4,4,4,4,5,5,3,4,5,5,2,62,6,2.75,6,,,3.625,4,4.666666667,2,3.9,4
R_a2Z9WYBSXfcDON7,3,Pat,0,0,5,4,4,4,4,3,6,6,4,5,5,6,2,62,6,2.75,6,,,3.625,4,4.666666667,2,3.9,4.727272727
R_a2Z9WYBSXfcDON7,3,Sam,0,0,4,3,6,4,4,4,6,6,5,5,5,6,2,62,6,2.75,6,,,3.625,4,4.666666667,2,3.9,4.909090909
R_a2Z9WYBSXfcDON7,3,Taylor,0,4,6,5,6,3,5,3,5,5,5,5,5,5,2,62,6,2.75,6,,,3.625,4,4.666666667,2,3.9,5
R_a94DkKnjREeLHpP,2,Adrian,3,0,6,5,7,2,6,4,7,7,7,7,7,6,4,32,6,1.75,5,3,1,4.5,3.666666667,2.777777778,1.625,4.5,6.272727273
R_a94DkKnjREeLHpP,2,Alex,3,0,4,5,4,2,6,3,5,3,5,5,5,3,4,32,6,1.75,5,3,1,4.5,3.666666667,2.777777778,1.625,4.5,4.363636364
R_a94DkKnjREeLHpP,2,Blair,0,3,4,1,3,2,6,2,5,5,5,5,3,2,4,32,6,1.75,5,3,1,4.5,3.666666667,2.777777778,1.625,4.5,3.727272727
R_a94DkKnjREeLHpP,2,C.J.,0,4,5,3,5,5,3,3,5,5,3,5,5,3,4,32,6,1.75,5,3,1,4.5,3.666666667,2.777777778,1.625,4.5,4.090909091
R_a94DkKnjREeLHpP,2,Cameron,0,2,3,3,7,3,5,5,5,5,5,5,6,6,4,32,6,1.75,5,3,1,4.5,3.666666667,2.777777778,1.625,4.5,5
R_a94DkKnjREeLHpP,2,Chris,0,0,5,2,5,5,3,5,6,6,6,6,7,7,4,32,6,1.75,5,3,1,4.5,3.666666667,2.777777778,1.625,4.5,5.272727273
R_a94DkKnjREeLHpP,2,Jamie,0,0,3,2,5,6,2,3,5,5,3,5,3,5,4,32,6,1.75,5,3,1,4.5,3.666666667,2.777777778,1.625,4.5,3.727272727
R_a94DkKnjREeLHpP,2,Jessie,0,3,3,2,5,3,5,5,5,5,2,3,4,4,4,32,6,1.75,5,3,1,4.5,3.666666667,2.777777778,1.625,4.5,3.909090909
R_a94DkKnjREeLHpP,2,Jordan,0,0,3,3,5,3,5,5,5,6,5,5,5,5,4,32,6,1.75,5,3,1,4.5,3.666666667,2.777777778,1.625,4.5,4.727272727
R_a94DkKnjREeLHpP,2,Pat,2,0,6,5,6,5,3,3,6,6,6,6,6,6,4,32,6,1.75,5,3,1,4.5,3.666666667,2.777777778,1.625,4.5,5.363636364
R_a94DkKnjREeLHpP,2,Sam,2,0,5,3,7,2,6,7,6,7,7,6,6,3,4,32,6,1.75,5,3,1,4.5,3.666666667,2.777777778,1.625,4.5,5.727272727
R_a94DkKnjREeLHpP,2,Taylor,0,0,3,3,5,2,6,5,3,5,3,3,5,6,4,32,6,1.75,5,3,1,4.5,3.666666667,2.777777778,1.625,4.5,4.272727273
R_aagmdJoIGLriHzL,1,Adrian,0,2,6,5,7,3,5,4,6,7,6,6,5,5,5,35,5,2.75,6,3,1,3,4.333333333,4,1.875,4.7,5.636363636
R_aagmdJoIGLriHzL,1,Alex,0,3,4,3,4,5,3,3,4,4,4,4,3,3,5,35,5,2.75,6,3,1,3,4.333333333,4,1.875,4.7,3.545454545
